251191	(O) I think, she got human body by Houkai energy.
251192	(O) Because she missed the dead girl so much, after got Houkai energy, she controlled it, just like me.
251193	(O) Yes. However, the Houkai energy is still affecting you. You will lose control sometime.
251194	(O) Ah, although I don't know your name, but Miss Palefox, I just want to say, you are in danger.
251195	(O) However, you don't need to take it. Just give me your Houkai energy. Then you can go back to the old times.
251196	(O) No way! My life has changed since I met her…
251197	(O) You should know, when I found her, she was just lay there. She dead before the Houkai explosion.
251198	(O) Before I figure out what happened, I won't listen to you!
251199	(O) Wait a second, let me explain… Hey!
251200	(O) She… Disappeared?
251201	(O) Kiana…
251202	(O) What happened, Mei?
251203	(O) Nothing, I'm just thinking, will we find Miss Palefox? We stayed here for a long time…
251204	(O) Relax~ Although the phone is bad, but we can use it~
251205	(O) Fiddle-de-dee……
251206	(O) Look, what did I say?
251207	(O) What a magical machine, the person who invented it must be very eruditely……
251208	(O) I don't know whether he is eruditely or not, but he likes running everywhere.
251209	(O) Oh? Do you know him well?
251210	(O) Not really, but he is my… I don't want to talk about him… We'd better find the fox and clear the Houkai source on her.
251211	(O) Yes.
251212	(O) Let's go, Kiana.
251213	(O) Walk along this road, we can meet a shrine. I don't know if it is the shrine Miss Palefox mentioned.
251214	(O) Ah? Do you know this place before?
251215	(O) Humph, I came here before… When I was a little girl, with my father……
251216	(O) I see… What kind of person is your father? Although I saw him in your memory, but I didn't see much about him.
251217	(O) My father… He is a strict person.
251218	(O) However, he took you to this place. I think, he loves you, maybe he just don't know how to represent it.
251219	(O) How about Kiana? What kind of person is your father? If I'm right, he made this phone for you.
251220	(O) Humph…… About my father, I don't know him very much, I just know he took me away from Shicksal. He taught me some skills and knowledge, however, he left me alone here…
251221	(O) "Shicksal"? Where is it?
251222	(O) Ah… I spoke too much…
251223	(O) Nothing. Forget about it~ You said there is a shrine, let's check it, maybe we can find some clues~
251224	(O) Oh…
251225	(O) You are trying to find me, why are you doing this?
251226	(O) If we can't do it, you will… Why are you pulling me?
251227	(O) Let me talk to her.
251228	(O) …
251229	(O) We just want to help you.
251230	(O) Help me?
251231	(O) Help me find the answer you need.
251232	(O) Mei~ We still have a lot of things need to do, how can we figure out things like it?
251233	(O) Kiana, give me some time. I know, she knows everything, she just can't accept it. Am I right, Miss Palefox?
251234	(O) You, what are you saying!
251235	(O) That girl, you know what happened to her, you know that very well.
251236	(O) I don't know……
251237	(O) I don't know…… It's you, you, you… Don't want to control me!
251238	(O) Watch out! Mei! She acts weird!
251239	(O) Why?! If I can understand her words earlier…
251240	(O) Do you always remember what she said to you?
251241	(O) No, I just recall that part.
251242	(O) Before the Houkai explosion, I was just a normal arctic fox, lived in this shrine for a long time.
251243	(O) I couldn't understand human language that time, but I can remember what she said to me. Now, I finally can understand her.
251244	(O) Her parents lived overseas so she lived in academy. She doesn't have much friends in the academy.
251245	(O) When she felt sad, she went to this shrine. She always brought some food to feed animals here.
251246	(O) I always sit with her under the eave, she talked to me when she touched me.
251247	(O) Her grade was poor, she dreamed become an author. Her parents gave her a lot of stress, push her do things she doesn't like.
251248	(O) She felt so sad, she disliked it. She wanted a different life.
251249	(O) Until some days later, I hadn't seen her. However, I waited here day bu day…
251250	(O) She cried at the last day, I could't understand her that time. Is she leaving to find her parents or?
251251	(O) After the Houkai explosion, I got a human body and I finally knew her meaning.
251252	(O) She said…
251253	(O) If the world breaks tomorrow morning when she wakes up, evereyone can be themselves, what a wonderful world…
251254	(O) What happened to her?
251255	(O) Now, I think I know her, I don't need to keep this body, you can let me turn back to a fox.
251256	(O) Seriously?
251257	(O) Humph.
251258	(O) ……
251259	(O) Hey! I don't believe that.
251260	(O) You! You again!
251261	(O) Tell you something, this fox is mine, don't try to stop me! Otherwise I will beat you all!
251262	(O) Stop running!
251263	(O) Kiana, what happened to Miss Palefox?
251264	(O) Mei, do you remember the Houkai energy in your body?
251265	(O) Is that thing trying to control her body?
251266	(O) Humph, maybe. That thing is affecting her now.
251267	(O) I was thinking she just acted weried. She must be fighting with the Houkai energy that time.
251268	(O) It's complicated now. Houkai energy in her body is much stronger than you.
251269	(O) It's not a big deal if you can help me.
251270	(O) Me?
251271	(O) Yes, just like that time, catch the chance and beat her!
251272	(O) I don't know whether I can do it but I will try!
251273	(O) Finally, you arrived here? I have been waiting you for a long time!
251274	(O) Give me your Houkai source~ Stupid human beings~ This Houkai explosion will end you all!
251275	(O) Mei, are you ready?
251276	(O) …… Humph!
251277	(O) Miss Palefox! I don't know whether you can hear or not, but I still have something need to say to you!
251278	(O) It's useless, she can't hear you now. I'm taking charge of this body now!
251279	(O) Miss Palefox! No matter how the world changes, don't forget to follow your heart!
251280	(O) I said it's useless, you can stop trying those things! Just let me control you!
251281	(O) In this crazy world, would you like to see the girl lay on the cold ground?! Do you remember you said you want to protect her forever?
251282	(O) Hahaha, that's stupid…… Errrr!
251283	(O) Kiana, now!
251284	(O) I will handle it!
251285	(O) It's useless…… You can't stop the Houkai explosion…
251286	(O) ……It's not up to you!
251287	(O) ……
251288	(O) She… is arctic fox now…
251289	(O) Because she is not controlled by Houkai energy, she can't keep the human body.
251290	(O) *Sob*
251291	(O) Miss Palefox?
251292	(O) Mei, her body is turned to arctic fox, she can't understand you.
251293	(O) *Whisper*
251294	(O) Got it, see you~
251295	(O) Ha!? Can you understand her?
251296	(O) Yes, she said she is going to protect that girl, she won't let zombies get close to her until the last second of her life.
251297	(O) She is so good… I don't know why there are so many bad people……
251298	(O) Just "some" people, I believe, in most people's heart, kind still exists.
251299	(O) Maybe…… But, when did you get the ability to understand animals?
251300	(O) That's not a special ability~
251301	(O) I was lonely before so I got a miniature heart……
250229	It's strange. Even though we've left the university city, we're still in the range of Honkai.
250230	Kiana, can I ask you something?
250231	Hmm? What is it?
250232	We're not lost, are we?
250233	No way, we're on the right track! I've got everythin under control!
250234	So.... Why are we walking on the overpass?
250235	(O) Relax~ It's the "Fast Lane" and we also can avoid zombies.
250236	I understand what you're saying, but ... it's hard to walk on this road ...
250237	(O) Alright, we can have a rest here, you can see the university city from here, it's a nice view~
250238	Oh, I'm not dissatisfied!  Now that I've decided to go with Kiana, I'm ready!
250239	(O) Well, I'm also a little bit tired too, just have a rest~
250240	Thank you ... But you don't have to treat me like a rich lady. I want to help Kiana-chan as much as possible.
250241	I don't treat you as a young lady!  Besides, I was surprised that Mei-senpai had the knowledge of swordsmanship!  It's been a big help!  !!
250242	(O) ……It's my family skill "Hokushin Itto-ryu", I didn't expect I can have chance to use it soemday…
250243	(O) Stop here, let's go! We still have a long way.
250244	(O) Wait! Mei! Can we rest for a little longer?
250925	(O) Kiana, did you feel anything weird?
250926	(O) What's wrong? Mei~
250927	(O) The Houkai is already happened, why there is still a train moving?
250928	(O) Hu~ Maybe it's just lost control…
250929	(O) I hope so, but did you find there was always a train moving while we are fighting with mecha girls…
250930	(O) Do you mean there is some relationships between the train and Mecha girls?
250931	(O) Yes, although I can't promised that, but I can feel there is soemthing wrong with that.
250932	(O) Are they trying to protect the train, maybe there is some important thing on the train.
250933	(O) *Sound of mobile phone vibration*
250934	(O) Oh! My phone is ringing… A lot of Houkai energy is coming to us… It's so fast!
250935	(O) Kiana! Look, there is a training moving to us!
250936	(O) Yeah, maybe here will be some Mecha girls, let's find a place to hide and watch them!
250937	(O) Got it!
250938	(O) *Sound of train*
250939	(O) … Errr, I didn't see any Mecha girls~
250940	(O) Kiana, wait! Don't go outside!
250941	(O) Relax~ Relax~ It's already safe……
250942	(O) Bang!!
250943	(O) Wow!
250944	(O) They are coming! Kiana, let's go!
250245	(O) Kiana! How about you?
250246	(O) What's wrong with this place, endless zombies and weird enemies!
250247	(O) Seems this way is not as safely as we thought before.
250248	(O) Fine~ Mei, we should find a place to hide first!
250249	Oh, look over there!  There is a derailed vehicle!  Let's hide in that!  As expected, there is too little shielding here, which is a disadvantage!
250250	(O) ……
250251	(O) What happened, Mei?
250252	(O) Those marks on the mecha are…
250253	(O) Marks? Forget about it! We need to run now!
250254	(O) Emmmm…
250255	(O) Hohoho~ We are safe now.
250256	(O) Those marks are so familiar to me……
250257	(O) Mei, what are you thinking since that time, is there anything special with the mark?
250258	(O) Do you remember the marks on the laboratory building walls? I saw it on those Mecha, does it related to ME Co., Ltd……
250259	(O) Mei, I remember your family business is about electronic manufacturer? Those rebots should beyond it…
250260	(O) That's too weird, so is the laboratory, so are the Mecha girls… What did father do?
250261	(O) *Phone rings*
250262	(O) Ha? Phone rings… I thought it was broke, let me see…
250263	(O) Houkai source detected, 1000 meters… 800 meters… 600 meters… It's so fast, no way.
250264	(O) Mei, let's go, we need to escape the Houkai area first, let's consider the relationship between ME Co., Ltd and marks.
250265	(O) Kiana, look…
250266	(O) What happened this time? If it's about marks…
250267	(O) Bang!!!
250268	(O) Errrr!! What's that!?
250269	(O) White rebot? It's much bigger than those Mecha girls and I saw a human on that rebot.
250270	(O) Wait! It's back again! We need to retreat  first! Seems it's not so friendly!
250271	(O) 2 lives detected, Houkai energy detecting.
250272	(O) No… It's chasing us!
250273	(O) A… Little kid with that rebot?
250274	(O) Houkai energy detected, "Object A" confirmed, mission starts.
250275	(O) Excuse me, who are you?　Are you related to those Mecha girls?
250276	(O) I'm autometa, amoured bunny driver Bronya.
250277	(O) Autometa?
250278	(O) Mei! Watch out!
250279	(O) Bang!
250280	(O) You attacked us at first, I need to give you a lesson!
250281	(O) Fighting mode… Turn on.
250282	(O) Kiana, don't hurt her!
250283	(O) It depends on her!
250284	(O) Finally, you stopped!?
250285	(O) Our attack works, let's save her now!
250286	(O) Battle ends, catch rate 24.36%, must lower than expectation, plan B, retreating…
250287	(O) Stop running!
250288	(O) …… What's wrong with that girl…
250289	(O) Kiana! All Mecha girls are leaving with her, there must be something worng!
250290	(O) Mei! Where are you going!?
250291	(O) I'm chasing her!
250292	(O) But… They are flying while we are walking… How can we chase her? Our aim should be escape from the Houkai area~
250293	(O) Alright……
250294	(O) Let's continue our plan~
250295	(O) Kiana, can you escape by yourself, you don't need to take this risk with me… Thank you for saving me.
250296	(O) Errr! Ahhhhh! Well! I know, I will go with you. Anyhow I find nothing until now, maybe I can find something I need in this thing……
250297	(O) Seriously?
250298	(O) Yes… Don't show me that face~ If we meet danger, we must leave immediately.
250299	(O) Yes, thank you…… Kiana.
250300	(O) Haha~ Relax! See, maybe we can use the railway there~
250301	(O) Humph.
250302	(O) Finally, we arrived. Thank god~
250303	Kiana-chan, it's funny ... is this really a station?  The smell of engine oil is terrible ...
250304	(O) Keep quiet, we need to check this place~
250305	(O) *Phone rings*
250306	(O) Turn off your phone first!
250307	(O) It's just an accident~ This phone is broken.
250308	(O) Let me see, Houkai energy detected… It's too much, how can it be~
250309	(O) Kiana! Look at this! Mecha girls, they are carrying something?
250310	(O) Ohhh! It's just like a box… It's so weird.
250311	(O) Kiana, can you remember after we get into the carriage, it moves, like it's waiting for us.
250312	(O) Do you mean it's a trip?
250313	(O) Yes.
250314	(O) There is no way here then, maybe they want to treat us~
250315	(O) Who?
250316	(O) But I think it's not a good thing, we'd better leave a way for ourselves~
250945	(O) Keep quiet~ Keep quiet~
250946	(O) Kiana.
250947	(O) Ah~ Don't scared me, Mei~
250948	(O) Do you know what are those Mecha girls carrying?
250949	(O) Humph…… I'm a little bit curious about it, those things should be carried from Houkai energy effected area. What should those things be?
250950	(O) Kiana, do you remember your phone was keep alarming?
250951	(O) I thought my phone was broken~
250952	(O) What if the alarm was real? Do you remember what happened on the rail? All Mecha girls are trying to protect it, if the thing is Houkai energy?
250953	(O) How is it possible?! How can they collect so much Houkai energy? … Wait, if they used Mecha girls to collect…
250954	(O) Humph… If they used machines to collect, it won't hurt people, but what are they doing with so much Houkai energy?
250955	(O) They carried energy to another place… It makes sense if those Mecha girls use Houkai energy as power.
250956	(O) Seriously? Is that possible?
250957	(O) It's not impossible, I know some organizations are doing experiments about this.
250958	(O) Errrr, does it mean the girl called "Bronya" was effected by Houkai energy too?
250959	(O) I didn't feel Houkai energy from her, she is fine~
250960	(O) Really…
250961	(O) Alright~ Mei, don't worry too much, we can figure it out next time when we see her.
250317	(O) Looks they park Mecha here…… Who can have such huge power to organize a party like this? It shouldn't be "Shicksal"……
250318	(O) I feel so bad… Is Bronya here too?
250319	(O) I feel it's possibly to meet her here. I don't want to see her again… Especially the "Armoured Bunny"…
250320	(O) I have a feeling during the battle, she was not fighting with her own will, she acts just like a rebot.
250321	(O) Maybe she is a rebot~ It's not impossible.
250322	(O) It's impossible! Human can't turn to machines, what a pity!
250323	(O) Alright~ Sorry! I'm just kidding! I think she is just a driver.
250324	(O) I still can't accept she became a fighting tool in such a young age……
250325	(O) Mei, stop thinking, we can talk to her after saving her~ Altough it would be tough~
250326	(O) If we can help her, it's also a redemption salvation for me…
250962	(O) Kiana, what's the "Shicksal" you just talked about?
250963	(O) Errrr!? Did I say that!
250964	(O) Yes… Why are you so nervous?
250965	(O) I was trying to think a way to explain it to you… You can think it's just as a evil organization.
250966	(O) Oh, bad guys?
250967	(O) No no no, it's just a example! I think you'd better don't know much about it.
250968	(O) Seems you are scared of them.
250969	(O) Absolutely, my dad told me although they are trying to beat Houkai, however, there are still a lot of bad news about them.
250970	(O) The reason for Houkai was not known by a lot people is… Shicksal is trying to block the information about it. They have great power over the world.
250971	(O) I think it's just like a story in novel.
250972	(O) They designed a series battle about Houkai energy! My dad and I was…
250973	(O) Errrr! I speak too much, we should find a way out…
250327	(O) Invader detected, "Object A" confirmed, abduction strategy succeeded.
250328	(O) Abduction strategy?
250329	(O) You don't have right to know the details.
250330	(O) …… I don't like you, kid!
250331	(O) Drop your weapons, I promise I won't hurt you.
250332	(O) No way!!
250333	(O) You can't break out of here! I suggest you not try this.
250334	(O) No, thanks~
250335	(O) Wait a second, Kiana. Bronya, I want to know the reason of attacking us, what's your aim?
250336	(O) I just obey orders.
250337	(O) I think you should do this, you are a kid, I want to know your thoughts!
250338	(O) Me? I'm just a part of this system, there is no "me".
250339	(O) No "me"?! This couldn't happen… Bronya, you are talking to me as a person!
250340	(O) I don't… Know… I need to executive command.
250341	(O) Invaild feedback… Caution…
250342	(O) Bronya? Where are you going!
250343	(O) Haha~ You are so cool, Mei, you beat her just with some words~
250344	(O) Stop it, Kiana! We must catch her!
250345	(O) Alright~
250346	(O) Bronya! Can you hear me?
250347	(O) I'm Bronya·Zaychik, the rate of I talk to you is 14.47%, I…
250348	(O) Hey, there is something wrong with that kid!
250349	(O) Personality resist level up to 4, loading…
250350	(O) Bronya!
250351	(O) Mei… Stop. She is a rebot now. We are talking to system now.
250352	(O) How it can be… Who did things like this!
250353	(O) Hide behind a little girl did things like this, I won't forgive that person!
250354	(O) Did we stop it successfully?
250355	(O) Forget about it, let's save Bronya first!
250356	(O) Let me see, there must some mechanisms……
250357	(O) Alert! Alert!
250358	(O) What's wrong with this? How can this rebot move by itself?
250359	(O) I did nothing so far… Maybe it's the firewall!
250360	(O) System start, retreating.
250361	(O) No! She wants to retreat again!
250362	(O) Kiana! All Mecha girls are activated now, we are surrounded by them!
250363	(O) No… At this time… We need to escape from here now!
250974	(O) Wow… It's so big, I don't even know where is the north… Sometimes, I really don't know what are those rich guys thinking…
250975	(O) ……
250976	(O) Ah! Mei, I'm not saying it to you~ Forget about it, haha~
250977	(O) No, I just missed my dad……
250978	(O) My dad made this great commercial empire, but it was…
250979	(O) Your father should be a great guy, it's weird he would knocked down by a commercial case…
250980	(O) Kiana, do you mean someone is trying to frame up my dad?
250981	(O) Errr! Calm down, Mei. It's just my guess.
250982	(O) Ah, I see…
250983	(O) Mei, have you ever thought about this before?
250984	(O) I… didn't think too much about it. Your words make sense……
250985	(O) Maybe your father find a way to escape at the very beginning, we just don't know it.
250986	(O) I hope so……
250987	(O) Alright~ Let's stop talking about this! Mei, maybe we can find clues about where is your dad!
250988	(O) Humph… Thank you, Kiana. Dad, he must be fine.
250989	(O) Yeah, that's my Mei~
250990	(O) Mei! Look this!
250991	(O) This is… The design drawing of those Mecha girls?
250992	(O) Oh, are those Mecha girls were all made from here? Collet Houkai energy and made Mecha girls, what do they want to do?
250993	(O) However, I didn't see any information about Bronya here.
250994	(O) That kid's mecha is different from others, her equipment is the best.
250995	(O) I think my father won't do things like this. He wouldn't let human become weapons!
250996	(O) My dad always told me he wished technology can improve human life.
250997	(O) Mei, do you still remember those special marks, there are some marks on the designer drawings too.
250998	(O) Yes, you're right!
250999	(O) I don't have any impression about this mark in Shicksal reports, which organization should it be?
251000	(O) Kiana, do you mean my bad was used by another organization which just like Shicksal?
251001	(O) Yes, it's possibly.
251002	(O) I must find out who is the murderer! I will do it for dad!
251003	(O) Humph, let's find our fathers together!
250364	(O) Finally we escape from that place. It's so nice to breath fresh air again~
250365	(O) This place is…
250366	(O) Mei?
250367	(O) Wow! I didn't expect it's such a huge bulding above that place!
250368	(O) This is ME Co., Ltd building.
250369	(O) Mei Co,. Ltd? Does it mean this place is your home!? You are so rich!
250370	(O) No! I'm not familiar with this place, I haven't entered this building before…
250371	(O) Honestly, I don't know much about my father, he was always work alone… I don't even know where is he now…
250372	(O) …Let's check this place, maybe we can find some clues about your father…
250373	(O) Kiana? Sorry… It's my private affairs, I'm fine, I can face to myself now.
250374	(O) I'm fine~
250375	(O) You are right, I can find the same mark on those Mecha girls, we followed that mark to ME Co., Ltd. There must be some relationships between them.
250376	(O) Bronya is here too!
250377	(O) This place is full of Mecha girls…
250378	(O) I think there must be a big secret behind ME Co., Ltd.
250379	(O) ?
250380	(O) My father knew every kinds of people, it's not so simple.
250381	(O) However, I can't remember those things so clear, I only have a little impression about this.
250382	(O) Mei, please tell me!
250383	(O) Long time ago, I was kidnapped by some criminals, I saw this mark.
250384	(O) Kidnap?! That's a huge news!
250385	(O) But… I can't remember that clearly, I know my father stay with me that time, I feel so happy that time.
250386	(O) So… Those Mecha girls are from the same criminal organization?!
250387	(O) I'm not sure… But there must be some relationships.
250388	(O) It's complicated now… I feel I got involved in a big case now.
250389	(O) Oh, wind. What's this place!?
250390	(O) Must be the parking apron on the roof, we are at the highest place now.
250391	(O) "Object A" arrived. Mission starts.
250392	(O) Oh, the kid is here, I won't let you go this time!
250393	(O) Kiana, clear the Mecha girls, make some space for me.
250394	(O) Ah! Do you have any strategies?
250395	(O) I will wake up her personality.
250396	(O) Fine~ Although I don't know what do you want to do, but I trust you~ I will watch your back!
250397	(O) Hey!
250398	(O) Errr……
250399	(O) Wow! You helped her out of that mecha! Good job!
250400	(O) Alert! Need assistance!
250401	(O) Bronya! Wake up! Your mind is controlled by Machinery! Now you are not the real you!
250402	(O) …Wake up? …
250403	(O) Personality detected, resist system level up…
250404	(O) Bronya! Touch my hands! Can you feel the temperature of my hands! You are not machine! Don't give up!
250405	(O) Temperature……
250406	(O) Yes! It means life!
250407	(O) Warning… Bronya…
250408	(O) Mei!
250409	(O) Bang!!!
250410	(O) Ah! What happened……
250411	(O) Seems there are still some loopholes in armoured bunny. It's not perfect.
250412	(O) You are not Bornya! Who are you?
250413	(O) My name is "C", I'm mom of Bronya, thank you for playing with my daughter, but game is over.
250414	(O) Raiden Mei, I will take you away.
250415	(O) I won't let you do that!
250416	(O) Ha, I still need to force you do this, then, sleep for a whole now!
250417	(O) Restarting…
250418	(O) Help her get out of this system while restarting.
250419	(O) Mei, help me hold her.
250420	(O) Alright. Hey! Why are you taking off her clothes?
250421	(O) I didn't see her connection part in last battle, it must on her body.
250422	(O) Ah… I feel so…
250423	(O) Must be this! Wait for a second~
250424	(O) Yes…
250425	(O) Kiana, have you finished it?
250426	(O) Alright, she is fine now~
250427	(O) Humph~ Bronya, how do you feel now?
250428	(O) I don't know how to answer you…
250429	(O) Nevermind~ I will protect you~ You don't need to use your body as weapons now~
250430	(O) Mei, I'm willing to obey your orders…
250431	(O) No, no one can order you in the future. Just be who you are.
250432	(O) Be who I am? "I"…
251302	(O) Humph, if the sign is right, we have arrived the edge area of Nagazora city.
251303	(O) Sign? Do you mean the ferris wheel?
251304	(O) Yes, that must be the Homuland, I heard this is the largest Homuland in this country~
251305	(O) ……
251306	(O) Now, we know the direction~
251307	(O) Mei, let's go~
251308	(O) ……
251309	(O) Bronya, what happened to you? Are you controlled by the "C" again?
251310	(O) Homu……
251311	(O) Homu, do you mean the Homuland?
251312	(O) ……
251313	(O) I want to check the Houkai energy there.
251314	(O) Wait a second, I didn't see any alert…
251315	(O) Don't follow us if you are scared.
251316	(O) You……!
251317	(O) Fine, don't be mad, Kiana. You can just treat it as a break since we have fought for a long time.
251318	(O) But…… That place is so famous so I guess we will meet a lot of zombies.
251319	(O) Alright, just zombies, you can beat them, can't you?
251320	(O) Kiana, look at Bronya's eyes, can you feel her desire? I think she must love that place and Homu very much…
251321	(O) And maybe we can help Bronya find herself at that place, I think we should go there~ Am I right, Bronya?
251322	(O) Yes, madam.
251323	(O) Although I can't change the appellation, but I think it's a nice start~
251324	(O) I still don't know is that place really fun as I heard.
251325	(O) Do you know Homu, Kiana? That's very famous!
251326	(O) Not much, I just have a little impression from comic book.
251327	(O) Homu is famous worldwide. A comic book called "Homu's adventure". Many readers love it very much!
251328	(O) Oh, you know a lot about this comic, Bronya~ And I'm thinking why do people love this little ugly monster?
251329	(O) Yes, I know a lot about it and stop be mean to Homu, otherwise I will do the same thing to you.
251330	(O) ……
251331	(O) Can you tell us some stories about Homu? I really want to know more about it~
251332	(O) Roger that!
251333	(O) Haha, stop talking like this~
251334	(O) Mei~ I see the merry-go-round, let's go to play it~
251335	(O) Oh? Do you like merry-go-round, Kiana?
251336	(O) No… No, I just want to play it with Mei~
251337	(O) How about Bronya, would you like to play it?
251338	(O) ……
251339	(O) Ah? She ran away……
251340	(O) Ha? She is going to turn on the merry-go-round!
251341	(O) She didn't talk too much about this place but I know she loves here.
251342	(O) But Mei, I think we should consider more about how to beat the next big wave of zombies……
251343	(O) I can handle that.
251344	(O) I won't let zombies hurt Homus here! Power up mode, activated!
251345	(O) Kiana, can you feel that there is something change on Bronya?
251346	(O) Humph? No, I still think she is just like a rebot.
251347	(O) Really? I think she changed a lot~
251348	(O) Although maybe she don't know how to represent herself, I can feel her love to Homu.
251349	(O) Ah, yes, if other people said bad thing about Homu, she would be mad…
251350	(O) If we can see her smile face someday, poor Bronya, maybe never she smiled before…
251351	(O) Relax, Mei~ She will turn to a "human" if she keep following us~
251352	(O) That's good~
251353	(O) That's what we just saw, the Homu ferris wheel?
251354	(O) Yes, that's also a famous tourist attraction, however, there are so many zombies.
251355	(O) Zombies here are become stronger and stronger, how about you, Mei?
251356	(O) I'm fine, however, I think I can't handle this too much time.
251357	(O) The famous tourist attraction in Nagazora city is Homu ferris wheel, the height is 300 meters, the speed is…
251358	(O) Bronya, how about you?
251359	(O) I'm introducing Homu ferris wheel.
251360	(O) Why are you doing this… We didn't say we want to go there.
251361	(O) Humph, I think Bronya is trying to represent her ideas. I think she is saying she likes there.
251362	(O) Do you want to go there, Bronya?
251363	(O) …… Yes!
251364	(O) Let's go to have a look of this ferris wheel~
251365	(O) I really don't think it's a good idea, shall we go back?
251366	(O) But we're halfway there~ And Bronya must want to go there.
251367	(O) I can see there are a lot of zombies in front of the gate.
251368	(O) It's so dangerous…
251369	(O) ……
251370	(O) Bronya looks so depressed…… Kiana, can we take Bronya to the ferris wheel?
251371	(O) But……
251372	(O) Relax, just some zombies, I will beat them~! Kiana, would you like to go ferris wheel with us?
251373	(O) With Mei… Hehe~
251374	(O) Kiana's heart rates increases 30%, I think Kiana has some bad thoughts.
251375	(O) No! How dare you say this, Bronya! Mei, let's go! I'm not afraid of zombies!
251376	(O) I don't tell lies.
251377	(O) I hear that we can see the whole Nagazora city, that's also a reason for this ferris wheel is so famous.
251378	(O) And there are some tales about this ferris wheel, for example, couples who play this won't break up!
251379	(O) Where did you get those, Kiana?
251380	(O) Bronya said those.
251381	(O) Oh? You listened so carefully~
251382	(O) I don't have special feelings… However, Bronya became more lively since we arrived Homuland……
251383	(O) *Hush*
251384	(O) Look Bronya~
251385	(O) Ah, she is sleeping.
251386	(O) Maybe she is too tired, we experienced so many wars~ And Bronya played a lot in Homuland.
251387	(O) Even I can't see the kid's smile, but I can feel her happiness~
251388	(O) Seele……
251389	(O) What was that……?
251390	(O) Seele, is that a girl's name? Maybe she is important to Bronya.
251391	(O) Seems Bronya has a lot of memories……
251392	(O) Yes, maybe she don't want to talk a lot about this.
251393	(O) Humph……
250433	Bronya, is your body alright?  Does it hurt anywhere?
250434	No physical abnormalities detected.  Don't worry about Bronya.
250435	(O) Relax, you can treat me as your sister~
250436	(O) Roger that.
250437	(O) Seems it's pretty hard to turn her to normal.
250438	(O) Nevermind, we have time to change her. I trust her.
250439	(O) Mei…
250440	(O) Bronya, everything will become better, let's escape from this Houkai first.
250441	(O) Humph…
250442	(O) Let's go then~
250443	(O) ……
250444	(O) Bronya, what happened?
250445	(O) Aircraft carrier detected.
250446	(O) Aircraft carrier? That's so exaggerated!
250447	(O) Kiana! Look!
250448	(O) That's H-U-G-E!
250449	(O) Here is Valkyrie team, you are safe now!
250450	(O) Great!~ They are helping us!
250451	(O) Mei! I knew that mark… It's "Shicksal"……
250452	(O) "Shicksal"… Fight mode… Turn on.
250453	(O) Hey! Don't do that!
250454	(O) "Anti-entropy". Prepare for battle!
250455	(O) Ahhh…
250456	(O) They thought we are from the "Anti-entropy". Poor me.
250457	(O) Don't worry, I said we are innocent. They will know.
250458	(O) Mei, they are not good people.
250459	(O) Sorry.
250460	(O) Nevermind, what's those two organizations?
250461	(O) Sorry, this is secret……
250462	(O) It must be related to ME Co., Ltd. We must find a way out.
250463	(O) Kiana, do you have any ideas?
250464	(O) Hoho~ Yes, they can't trapped in such a small place!
250465	(O) Stand back, Mei~ I'm preparing~
250466	(O) What…
250467	(O) Detonator, of course~
250468	(O) Bang!!!
250469	(O) *Cough* So quick…
250470	(O) The gate is too firm.
250471	(O) Can I have a try?
250472	(O) You!?
250473	(O) Armoured Bunny, destroy it.
250474	(O) Bang!!!
250475	(O) 「Alert! Alert! Explosion happened in N! Need assistance!」
250476	(O) Now… Everyone knows we are trying to escape!
250477	(O) Kiana, I think we'd better run now.
250478	(O) Kiana, let's go.
250479	(O) Fine~ It's obviously a better choice…
251004	(O) Bronya, your mecha is awesome, why do you never use it in battle?
251005	(O) Use Armored Bunny would make me overload, so it's the last option for me.
251006	(O) Bronya, Kiana and me will protect you.
251007	(O) …… I don't need that, if we meet battle, I should do the cover job.
251008	(O) No, I mean…
251009	(O) Well~ We don't need to figure it out so clearly, we can use behaviors to represent it.
251010	(O) Yes……
251011	(O) If Mei's aim is attack, I also can be the pioneer.
251012	(O) Ahhahaha… I think we may have some misunderstandings here.
251013	(O) Haha~ We are in a dangerous situation now, Bronya, please check if there is danger ahead.
251014	(O) Kiana, what are you saying!
251015	(O) Sorry, I just want to protect Mei. I don't care about Kiana.
251016	(O) What are you saying!
251017	(O) Ah… Can you be more friendly to each other?
250480	(O) Follow me, Mei!
250481	(O) It's just like a maze, can we find the exit way?
250482	(O) I'm checking now, please wait a second.
250483	(O) Why we found ME Mecha girls here! What's wrong with this place?!
250484	(O) I won't let you hurt Hyperion!
250485	(O) Errr. They find us!
250486	(O) I'm the leader of No.5 team, Himeko! You'd better drop your weapons now!
250487	(O) We are not members of "Anti-entropy"!
250488	(O) Humph, tell me truth!
250489	(O) Errr! She is so quick! We can't even touch her…
250490	(O) What happened? Anti-entropy is so weak!
250491	(O) Haven't you heard us… We are not from Anti-entropy, aunt!
250492	(O) Aunt……
250493	(O) Errr… What!?
250494	(O) Kiana, seems you said something horrible to her…
250495	(O) Hohoho… Anti-entropy kids, today is the day you die!
250496	(O) Danger detected.
250497	(O) Stop detecting, run is the only way for us now!
250498	(O) Ah… In order to avoid that aunt, we lost our way……
250499	(O) Exit detected, it's near the cage we were in.
250500	(O) What!?
